"panel","case","time_summary","art_red","prep_red","art_cov","prep_cov","mean","lower","upper"
"B. Government funding reduction","committed","horizon_mean",0.6825,0.12,0.515091725221328,0.0265161365150741,1.99769169047579,1.87958261013441,2.15911883074827
"B. Government funding reduction","committed","horizon_mean",0.69,0.12,0.520752073850134,0.0265161365150741,2.00772455403739,1.88865191083201,2.16994474044688
"B. Government funding reduction","committed","horizon_mean",0.6975,0.12,0.52641242247894,0.0265161365150741,2.01773091682734,1.89702469143195,2.18033199829623
"B. Government funding reduction","committed","horizon_mean",0.705,0.12,0.532072771107746,0.0265161365150741,2.02771049342509,1.90555151411724,2.19087315660574
"B. Government funding reduction","committed","horizon_mean",0.7125,0.12,0.537733119736551,0.0265161365150741,2.03766269043525,1.91357475630846,2.2012002486077
"B. Government funding reduction","committed","horizon_mean",0.72,0.12,0.543393468365357,0.0265161365150741,2.04758668884271,1.92124092720216,2.21124969530194
"B. Government funding reduction","committed","horizon_mean",0.7275,0.12,0.549053816994163,0.0265161365150741,2.05748160216697,1.92939784817745,2.22184898194647
"B. Government funding reduction","committed","horizon_mean",0.735,0.12,0.554714165622969,0.0265161365150741,2.06734672084899,1.93719880839636,2.23184458188065
"B. Government funding reduction","committed","horizon_mean",0.7425,0.12,0.560374514251775,0.0265161365150741,2.07718159956035,1.94564675533017,2.2417749497561
"B. Government funding reduction","committed","horizon_mean",0.75,0.12,0.56603486288058,0.0265161365150741,2.08698584552123,1.95340500499678,2.25171167797018
"B. Government funding reduction","committed","horizon_mean",0,0.1275,0,0.0281733950472662,1.01168270829192,0.997976504631766,1.02616319628573
"B. Government funding reduction","committed","horizon_mean",0.0075,0.1275,0.0056603486288058,0.0281733950472662,1.02143811763429,1.00814237216453,1.03571692923767
"B. Government funding reduction","committed","horizon_mean",0.015,0.1275,0.0113206972576116,0.0281733950472662,1.03133732017445,1.01747391173706,1.04635821540307
"B. Government funding reduction","committed","horizon_mean",0.0225,0.1275,0.0169810458864174,0.0281733950472662,1.04137742163002,1.02650976818294,1.0566862864942
"B. Government funding reduction","committed","horizon_mean",0.03,0.1275,0.0226413945152232,0.0281733950472662,1.05155491282859,1.03522047320713,1.06723614443986
"B. Government funding reduction","committed","horizon_mean",0.0375,0.1275,0.028301743144029,0.0281733950472662,1.06186564191746,1.04420827917009,1.07855500921937
"B. Government funding reduction","committed","horizon_mean",0.045,0.1275,0.0339620917728348,0.0281733950472662,1.07230495131737,1.05274362386048,1.09108165013294
"B. Government funding reduction","committed","horizon_mean",0.0525,0.1275,0.0396224404016406,0.0281733950472662,1.08286773138856,1.06161843675489,1.10300149489739
"B. Government funding reduction","committed","horizon_mean",0.06,0.1275,0.0452827890304464,0.0281733950472662,1.09354843905137,1.07055366620626,1.11519890327543
"B. Government funding reduction","committed","horizon_mean",0.0675,0.1275,0.0509431376592522,0.0281733950472662,1.10434110960181,1.07960701715617,1.12756704220299
"B. Government funding reduction","committed","horizon_mean",0.075,0.1275,0.056603486288058,0.0281733950472662,1.11523934586034,1.0887566491562,1.14007760030098
"B. Government funding reduction","committed","horizon_mean",0.0825,0.1275,0.0622638349168638,0.0281733950472662,1.12623635704922,1.0981215976388,1.1527467785543
"B. Government funding reduction","committed","horizon_mean",0.09,0.1275,0.0679241835456696,0.0281733950472662,1.13732511551809,1.10765313730954,1.16542178618136
"B. Government funding reduction","committed","horizon_mean",0.0975,0.1275,0.0735845321744755,0.0281733950472662,1.14849849087479,1.11728300444009,1.17794845355592
"B. Government funding reduction","committed","horizon_mean",0.1,0.1275,0.0754713150507441,0.0281733950472662,1.15224051752866,1.12050764710076,1.18214072370132
"B. Government funding reduction","committed","horizon_mean",0.105,0.1275,0.0792448808032813,0.0281733950472662,1.15974933948995,1.12708170720681,1.19048881736385
"B. Government funding reduction","committed","horizon_mean",0.1125,0.1275,0.0849052294320871,0.0281733950472662,1.1710705586649,1.13696603543289,1.20305422492252
"B. Government funding reduction","committed","horizon_mean",0.12,0.1275,0.0905655780608929,0.0281733950472662,1.18245510204592,1.14685766483996,1.21555317358758
"B. Government funding reduction","committed","horizon_mean",0.1275,0.1275,0.0962259266896987,0.0281733950472662,1.19389594504259,1.15662201695575,1.22796914853287
"B. Government funding reduction","committed","horizon_mean",0.135,0.1275,0.101886275318504,0.0281733950472662,1.20538597856251,1.1665961954079,1.24013416065739
"B. Government funding reduction","committed","horizon_mean",0.1425,0.1275,0.10754662394731,0.0281733950472662,1.2169177956202,1.17673631239129,1.25246596530227
"B. Government funding reduction","committed","horizon_mean",0.15,0.1275,0.113206972576116,0.0281733950472662,1.22848348334762,1.18690395568587,1.2648609109856
"B. Government funding reduction","committed","horizon_mean",0.1575,0.1275,0.118867321204922,0.0281733950472662,1.24007472704367,1.19695528740763,1.2774810915858
"B. Government funding reduction","committed","horizon_mean",0.165,0.1275,0.124527669833728,0.0281733950472662,1.25168304629424,1.20726173269111,1.29016750791957
"B. Government funding reduction","committed","horizon_mean",0.1725,0.1275,0.130188018462534,0.0281733950472662,1.26330025473513,1.21757621751008,1.30244453339247
"B. Government funding reduction","committed","horizon_mean",0.18,0.1275,0.135848367091339,0.0281733950472662,1.27491974009276,1.22774636475984,1.31494727306676
"B. Government funding reduction","committed","horizon_mean",0.1875,0.1275,0.141508715720145,0.0281733950472662,1.28653756247158,1.23773070582659,1.32747298493394
"B. Government funding reduction","committed","horizon_mean",0.195,0.1275,0.147169064348951,0.0281733950472662,1.29815107522757,1.24797531450165,1.34002935824082
"B. Government funding reduction","committed","horizon_mean",0.2025,0.1275,0.152829412977757,0.0281733950472662,1.30975770353778,1.25801916246962,1.35257787396973
"B. Government funding reduction","committed","horizon_mean",0.21,0.1275,0.158489761606563,0.0281733950472662,1.32135457489546,1.26813750383145,1.36558346551853
"B. Government funding reduction","committed","horizon_mean",0.2175,0.1275,0.164150110235368,0.0281733950472662,1.33293847940414,1.27866424016533,1.37804910857919
"B. Government funding reduction","committed","horizon_mean",0.225,0.1275,0.169810458864174,0.0281733950472662,1.34450613461484,1.28900546131941,1.39108886434272
"B. Government funding reduction","committed","horizon_mean",0.2325,0.1275,0.17547080749298,0.0281733950472662,1.35605480407724,1.29895917555053,1.40450879248424
"B. Government funding reduction","committed","horizon_mean",0.24,0.1275,0.181131156121786,0.0281733950472662,1.36758247008761,1.30926355180762,1.4179938417965
"B. Government funding reduction","committed","horizon_mean",0.2475,0.1275,0.186791504750592,0.0281733950472662,1.37908732124007,1.31952661270218,1.43147586103803
"B. Government funding reduction","committed","horizon_mean",0.25,0.1275,0.18867828762686,0.0281733950472662,1.38291687719993,1.32288621907584,1.43590262490806
"B. Government funding reduction","committed","horizon_mean",0.255,0.1275,0.192451853379397,0.0281733950472662,1.3905674571692,1.32970407523476,1.44486179632276
"B. Government funding reduction","committed","horizon_mean",0.2625,0.1275,0.198112202008203,0.0281733950472662,1.40202084909249,1.33999702260829,1.45873518938964
"B. Government funding reduction","committed","horizon_mean",0.27,0.1275,0.203772550637009,0.0281733950472662,1.41344539173969,1.35019150977359,1.47241931341287
"B. Government funding reduction","committed","horizon_mean",0.2775,0.1275,0.209432899265815,0.0281733950472662,1.42483899483528,1.3604138065069,1.4862075248592
"B. Government funding reduction","committed","horizon_mean",0.285,0.1275,0.215093247894621,0.0281733950472662,1.43619973802711,1.37014957543914,1.50060779871965
"B. Government funding reduction","committed","horizon_mean",0.2925,0.1275,0.220753596523426,0.0281733950472662,1.44752615214737,1.38027604314756,1.51436789619389
"B. Government funding reduction","committed","horizon_mean",0.3,0.1275,0.226413945152232,0.0281733950472662,1.45881756932225,1.39010318421033,1.52857249335683
"B. Government funding reduction","committed","horizon_mean",0.3075,0.1275,0.232074293781038,0.0281733950472662,1.47007404561675,1.39981613480183,1.54296338594407
"B. Government funding reduction","committed","horizon_mean",0.315,0.1275,0.237734642409844,0.0281733950472662,1.48129592870611,1.40934472468729,1.5573527027068
"B. Government funding reduction","committed","horizon_mean",0.3225,0.1275,0.24339499103865,0.0281733950472662,1.49248363959453,1.41933280161599,1.57151687428831
"B. Government funding reduction","committed","horizon_mean",0.33,0.1275,0.249055339667455,0.0281733950472662,1.50363764502096,1.428641893563,1.585612034392
"B. Government funding reduction","committed","horizon_mean",0.3375,0.1275,0.254715688296261,0.0281733950472662,1.51475844545634,1.43816491491718,1.59962303082796
"B. Government funding reduction","committed","horizon_mean",0.345,0.1275,0.260376036925067,0.0281733950472662,1.52584652943959,1.44788990620921,1.61356391542316
"B. Government funding reduction","committed","horizon_mean",0.3525,0.1275,0.266036385553873,0.0281733950472662,1.53690233727151,1.45748123152264,1.62720552131052
"B. Government funding reduction","committed","horizon_mean",0.36,0.1275,0.271696734182679,0.0281733950472662,1.54792622834711,1.46679888450067,1.64046447434111
"B. Government funding reduction","committed","horizon_mean",0.3675,0.1275,0.277357082811484,0.0281733950472662,1.5589184393545,1.47697358838141,1.65365801866714
"B. Government funding reduction","committed","horizon_mean",0.375,0.1275,0.28301743144029,0.0281733950472662,1.56987908399079,1.48684283167638,1.66643769851618
"B. Government funding reduction","committed","horizon_mean",0.3825,0.1275,0.288677780069096,0.0281733950472662,1.58080834934729,1.49673306032066,1.67940191237681
"B. Government funding reduction","committed","horizon_mean",0.39,0.1275,0.294338128697902,0.0281733950472662,1.59170678684528,1.50664919845974,1.69212011639787
"B. Government funding reduction","committed","horizon_mean",0.3975,0.1275,0.299998477326708,0.0281733950472662,1.6025751865988,1.51686593803495,1.70471892799707
"B. Government funding reduction","committed","horizon_mean",0.4,0.1275,0.301885260202976,0.0281733950472662,1.60619145013564,1.52030441143565,1.70886797623434
"B. Government funding reduction","committed","horizon_mean",0.405,0.1275,0.305658825955513,0.0281733950472662,1.61341434636928,1.52708304660098,1.71712040231884
"B. Government funding reduction","committed","horizon_mean",0.4125,0.1275,0.311319174584319,0.0281733950472662,1.62422505936437,1.5373445856166,1.7293843579851
"B. Government funding reduction","committed","horizon_mean",0.42,0.1275,0.316979523213125,0.0281733950472662,1.63500819130622,1.54775139525559,1.74190102042356
"B. Government funding reduction","committed","horizon_mean",0.4275,0.1275,0.322639871841931,0.0281733950472662,1.64576474826404,1.55820338499658,1.75466370589489
"B. Government funding reduction","committed","horizon_mean",0.435,0.1275,0.328300220470737,0.0281733950472662,1.65649590006306,1.56891751055673,1.76696799785247
"B. Government funding reduction","committed","horizon_mean",0.4425,0.1275,0.333960569099542,0.0281733950472662,1.66720293026412,1.57928866320552,1.77919087604885
"B. Government funding reduction","committed","horizon_mean",0.45,0.1275,0.339620917728348,0.0281733950472662,1.67788706129734,1.58949220077183,1.79128744503993
"B. Government funding reduction","committed","horizon_mean",0.4575,0.1275,0.345281266357154,0.0281733950472662,1.68854906793573,1.60035118411908,1.80342412717849
"B. Government funding reduction","committed","horizon_mean",0.465,0.1275,0.35094161498596,0.0281733950472662,1.69918893909138,1.6111364688332,1.81564550381104
"B. Government funding reduction","committed","horizon_mean",0.4725,0.1275,0.356601963614766,0.0281733950472662,1.7098061394927,1.62162374768443,1.82772999003666
"B. Government funding reduction","committed","horizon_mean",0.48,0.1275,0.362262312243571,0.0281733950472662,1.72039990092016,1.63137995117233,1.8395746486195
"B. Government funding reduction","committed","horizon_mean",0.4875,0.1275,0.367922660872377,0.0281733950472662,1.73096932189956,1.64141344379679,1.8520771660057
"B. Government funding reduction","committed","horizon_mean",0.495,0.1275,0.373583009501183,0.0281733950472662,1.74151338822817,1.65006171714636,1.86442613007709
"B. Government funding reduction","committed","horizon_mean",0.5025,0.1275,0.379243358129989,0.0281733950472662,1.75203103515276,1.65861092809618,1.87765493198634
"B. Government funding reduction","committed","horizon_mean",0.51,0.1275,0.384903706758795,0.0281733950472662,1.76252145050831,1.66710757132263,1.89061706430604
"B. Government funding reduction","committed","horizon_mean",0.5175,0.1275,0.3905640553876,0.0281733950472662,1.77298486395615,1.67591218092891,1.90302742109878
"B. Government funding reduction","committed","horizon_mean",0.525,0.1275,0.396224404016406,0.0281733950472662,1.78342308746981,1.68467921917448,1.91382310581888
