"instance","ycat","mean_hiv_prevalence","mean_prop_hivneg_onprep","mean_prop_hivpos_onart","mean_prop_hivpos_vlsupp","mean_prop_onart_vlsupp","mean_prop_infected_diagnosed","mean_prop_diagnosed_onart","mean_prop_condom"
275,13,18.931698630137,24.6197583343039,76.2630731683804,72.2922298546948,94.7932566505702,88.7188012509537,85.9573339502748,68.0372760244463
275,14,17.7962465753425,23.7769783801575,77.8553962004542,73.8408565106835,94.8454909908877,90.1203082040202,86.3907593545567,67.9323031541258
275,15,16.7306301369863,23.3224966978996,77.553712833785,73.6349428379049,94.9523390112189,89.6126920985255,86.5436172603333,67.5966418554612
275,16,15.8705753424658,23.459157390455,77.4609576251339,73.7355610015044,95.1926996805168,89.658663015219,86.3957465949333,67.6210543320705
275,17,14.9836712328767,23.0064833889383,78.8278609142524,74.8834828598904,94.996611707066,90.2969224552372,87.2986395376168,67.4401434495344
275,18,13.9297534246575,22.6071736639224,78.6771622224436,74.5252298385853,94.7257129918252,91.0187881588821,86.4423474785949,67.7320470896525
275,19,12.9787397260274,22.3795080364324,78.6065825171939,74.6615547244159,94.9792794478954,90.5874099038387,86.7729316314907,67.4998378463462
275,20,11.9319452054795,21.6581711678855,78.3475738985305,74.6676220195482,95.3054250320571,89.7517491753922,87.2957455569865,67.2437026084739
276,1,27.9255890410959,28.6027747020216,63.1871749232081,60.4972594375625,95.7328046911516,89.9228306389588,70.2700795608363,68.1402102261948
276,2,27.5503561643836,25.5589260269351,68.2548277324772,64.7519169205253,94.8598745754478,89.2124170546829,76.5034920545962,68.1657742747315
276,3,26.547698630137,24.1634261116731,71.6640850906543,67.9956601784916,94.8828449842034,88.7966275500702,80.7151112611132,68.2597335836625
276,4,25.2190684931507,23.7826701583598,73.399728989939,70.084415877472,95.4820975540315,88.0864244039536,83.3271939961338,68.321859719588
276,5,23.9275616438356,24.0349850745532,74.1418010954204,70.7509252640714,95.4269630090684,88.075827036539,84.1821152132456,68.2473189673789
276,6,22.7442191780822,24.1063379324928,74.897518010565,71.3058462112281,95.2042632409523,87.8646139429111,85.2424775081532,68.1340825226722
276,7,21.6212054794521,23.9039326033077,74.9982176550573,71.1816139617455,94.9113742754921,87.7586430926931,85.4596275022878,67.923287775685
276,8,20.6535616438356,23.6437764906868,75.7730835355711,71.9012181918551,94.8915389671729,87.7915879712762,86.3113747998692,68.0504160628553
276,9,19.3959178082192,23.3877647163157,76.8446137356994,73.1220315695713,95.1541673821295,88.9741103394214,86.3709137315815,68.1021598419036
276,10,18.6196438356164,23.2843534961779,76.1025058295875,72.1200501464031,94.76842004496,88.6312971918838,85.8643971025001,67.9932744472912
276,11,18.048301369863,23.7549501187785,76.3262021528249,72.5835931042568,95.0973086014011,88.7601612086626,85.9917768791655,67.9093875276473
276,12,17.212301369863,23.9643183241326,76.5914993101695,72.6077681671221,94.7987866682964,89.4603476471526,85.6155529884274,67.5935791351508
276,13,16.106301369863,24.1089778933866,77.842247583768,74.1170296401977,95.2161820152574,89.8790109412644,86.6104496194487,67.9517455855281
276,14,15.040904109589,23.9359082675807,78.2551603602313,74.6347473713589,95.3729588393909,90.012962034891,86.9383391884967,67.4007199102578
276,15,13.8565479452055,23.3162100318629,79.4060707243437,75.5911845701863,95.1953076184154,90.3200504201024,87.916546739436,67.2898964729517
276,16,12.8975068493151,22.6345304157153,79.0033056931658,75.0447217216463,94.9888231070392,91.2262468757879,86.6027294485892,67.5095636369385
276,17,11.7699726027397,21.5710520507398,78.818780030569,74.9122302275273,95.0448717994718,91.2481115372625,86.3774207917306,67.2209436557284
276,18,10.6852876712329,20.8231662308093,79.9901012236037,76.2126127662354,95.2779242046868,92.1556557169045,86.7989875152112,67.1867818170223
276,19,9.7585205479452,20.149398788529,79.146403152905,75.6132842401684,95.5385482962031,91.0538444065075,86.9226328423829,66.5908284551657
276,20,8.91117808219178,19.8712692981995,78.8977619190467,75.134525849894,95.2320590514957,90.8160502103539,86.8791199799801,66.9646764640991
277,1,27.9933698630137,28.3385130144754,63.7341646847429,61.0563811687468,95.7979150083223,89.8108183433497,70.9735943746962,67.9479774786188
277,2,27.2992054794521,25.4920086940002,69.3810927389236,65.7618706230748,94.7803464219412,89.5580200779439,77.4656708806473,68.170112615288
277,3,26.0027945205479,24.3137922757812,72.8504038434733,69.5812195473855,95.5135886331981,89.1824244915936,81.6865341030829,68.5006609330034
277,4,24.3615068493151,24.1104432112894,74.6096078956441,71.178077784864,95.400049746346,88.9523955319045,83.8759684289275,68.2812920875262
277,5,22.7827397260274,24.6375897534704,75.7978860364962,72.4841437960772,95.6285504353418,88.883086088296,85.2789273909126,68.1925755214238
277,6,21.5416712328767,24.4646225041103,76.3441952997192,72.4998835016221,94.9646944343354,88.4359071829468,86.329040312231,68.0989230892751
277,7,20.4109863013699,23.8203949557694,76.2944477547442,72.7684175609005,95.3787395331605,88.2011148017669,86.501087718126,68.2932054696595
277,8,19.5631780821918,23.8694388009932,75.9337268401683,72.2180031981096,95.1087948264543,88.0629764632306,86.2285266732434,68.2050440381423
277,9,18.5715068493151,23.7270683086816,76.3566856088486,72.8145351533633,95.3625311779652,88.7134599658968,86.071603962057,67.8730191113865
277,10,17.5586849315068,23.70539288354,75.9666220892571,72.4506177376048,95.3729083864365,88.9985404284089,85.3595098321285,67.8025684902561
277,11,16.4907945205479,23.7245330941302,77.4854349088803,73.9391775461866,95.4249429066643,89.8348512112348,86.2557701252885,67.6728991690068
277,12,15.3215342465753,23.4722885158199,78.1264415917169,74.4835012226898,95.3362017298879,89.999676012698,86.8087260149639,67.5310389396722
277,13,14.3270410958904,23.0927612943173,80.5049060849871,76.7494087979398,95.3346106218649,91.1994807119413,88.2707363437743,67.453016523102
277,14,13.208301369863,22.0898411376853,80.5636727405009,77.0462306421858,95.6363827581384,92.2074512365143,87.3746035532899,67.3884026683825
277,15,12.1356712328767,21.8111148711778,80.5119334948672,76.9712340226002,95.6047995564205,92.9234105421493,86.6469354562884,67.3825429455248
277,16,11.0174794520548,20.8794564988794,80.9315923115329,77.2186517343804,95.4164099260471,93.086381551671,86.9447590915036,67.2631737903515
277,17,9.77361643835616,20.2437217097697,82.7026027305416,79.0339501392609,95.5634286158292,93.4126927621185,88.5333569800329,67.0880253483743
277,18,8.62405479452055,19.7522280728579,82.4601564950191,78.7825627412359,95.5407682240021,93.620515556237,88.078845851895,67.3098917584743
277,19,7.64704109589041,18.8547914898002,82.3217526519247,78.71491847458,95.618361998187,93.4648412187173,88.0731875124285,66.8524466852339
277,20,6.69613698630137,17.6280974195843,82.0722894779557,78.2536245898836,95.3484637489085,93.2390171837894,88.0229140467742,67.200516407868
278,1,28.0318356164384,28.090526622138,63.5020642902504,60.7052941273182,95.5977619364716,89.8828544372494,70.6537232917239,68.1759263310923
278,2,27.8989315068493,24.7548040851281,68.0816413076054,64.4599269343063,94.6764806786737,88.5453611721665,76.9000907613975,68.4840592286543
278,3,27.067397260274,23.6706680473908,71.2888616692848,67.8060941697204,95.1157154609661,87.9057327245309,81.0966018348636,68.2610543946687
278,4,25.7032328767123,23.7601022336975,72.6552169751409,69.2049327391797,95.2504800093808,87.5189212876069,83.0178532218195,68.4258014144452
278,5,24.6427945205479,23.6139322048121,74.4194656830934,70.8005135860071,95.1358090678095,87.1576473895125,85.3864778781002,68.5437047223797
278,6,23.7474794520548,24.0890929283245,73.6159007845839,70.4046689143165,95.6372927048816,85.8067842579372,85.7924746423057,68.0167908836457
278,7,22.6183835616438,24.6100282206552,73.8387479124447,70.1588553231525,95.0183058514597,86.9853257892476,84.8859718273224,68.0303217466897
278,8,21.7678904109589,24.6459719132883,74.5589640050167,71.1506329433129,95.4291004192582,86.7161678609352,85.9742625378877,68.1888066317963
278,9,21.2217534246575,25.2255823577807,73.9431441541305,70.2005378509688,94.9384430457506,86.415250091638,85.566110053451,68.176823988933
278,10,20.4896438356164,24.2850139432873,75.134198151778,71.3393171620976,94.9492430445434,88.3308102807301,85.0580747087983,68.1563556436369
278,11,19.5412602739726,23.9386016912338,76.8471066467154,73.0357152406262,95.0415858854184,88.9896969900315,86.3549303992058,68.1989263449242
278,12,18.6398356164384,23.8918282158263,77.6023968730632,73.7270656704558,95.0072298165533,89.6653229131167,86.5468291052593,68.1128663107334
278,13,17.9487671232877,23.7938306535381,77.3791231841566,73.9511144264415,95.5727364369786,89.8387350576432,86.1308555390116,67.8179947972727
278,14,17.0762465753425,23.0454486986802,78.6288759299926,74.7373949985817,95.0495470366884,90.4294259536586,86.9481261566494,67.7111312319724
278,15,16.039698630137,23.6653080976466,77.591268381036,73.9152601803533,95.2616048908672,90.2664747057672,85.9577716402779,67.5933095994419
278,16,14.9883287671233,22.9680880376518,78.043955684919,74.3388980609435,95.2532050035712,90.66119864422,86.0840970031342,67.5857664132519
278,17,14.0495890410959,21.890966023164,77.5901851094967,73.7190530338661,95.0112589867208,90.2636902628001,85.9592066720759,67.5214204513727
278,18,13.2972054794521,21.6657631449448,78.2022962562172,74.1248305934418,94.7844434078845,89.5750742947443,87.3023905359231,67.1681247105703
278,19,12.4702739726027,21.3116340506403,77.5986106886975,74.011398435762,95.3762718650901,89.6582661965854,86.5505058997702,67.1279576477171
278,20,11.5298356164384,21.1181480708757,78.4345733189802,74.480691864444,94.9622904950122,90.8292934971114,86.3492644613768,67.0382594120843
279,1,28.2713424657534,28.0446839477493,62.3633133434206,59.690487370465,95.6942658202586,89.2901286939302,69.8411561658877,68.2546547105197
279,2,28.2920821917808,24.8724097911865,67.9693340425744,64.4556858634604,94.8261738402299,88.3842154054521,76.8995493083407,68.5201995464652
279,3,27.5675890410959,23.441904055062,71.9133468679972,68.3113646113343,94.9915013392283,88.5483227972257,81.2132192044811,68.3743391884548
279,4,26.6303561643836,23.048260023108,73.2122060384225,69.6804502761076,95.1775065808079,87.9573726262332,83.2358429033087,68.3954262445669
279,5,25.5211232876712,23.4271689110471,73.4887804578256,69.9661400933487,95.2079086954021,87.5661440666598,83.9242537767644,68.173964297774
279,6,24.388602739726,23.2336165324575,74.74230169477,71.2048905159762,95.2667966093784,87.8429996900324,85.0857507975682,68.5104873079009
279,7,23.6200547945205,22.859847624042,74.9293529150335,71.3600214644727,95.2383375043193,87.356502906021,85.7754428771766,68.1667009234695
279,8,22.7315616438356,23.3841007594136,75.6004310623965,71.9087538180015,95.1178792190584,88.1743232208849,85.7410714979628,68.2317712277225
279,9,21.8465753424658,23.6455037979463,74.9148264871431,71.2634427697979,95.1296904711723,87.4542983132831,85.6607938787078,68.0174503991816
279,10,21.0976712328767,23.7595550585614,75.2429656920067,71.3609186858004,94.8399776571528,87.7492390406495,85.7475761594253,67.9751025198646
279,11,20.5038356164384,23.9018219707721,76.0770149404817,72.0668660659927,94.7281067965474,88.6449598356339,85.8222025048105,68.3886101889033
279,12,19.8725753424658,23.578116475963,75.8506655040696,71.8741813045451,94.7576424279499,88.5692759117655,85.6400064157242,68.0825389133461
279,13,19.2232602739726,24.6129869397312,76.1281743514273,72.0761709824431,94.6765569169472,88.9813007554195,85.5531803571298,67.9156147601193
279,14,18.5589863013699,24.8197888485694,76.5623806011666,73.0224149259464,95.376752140169,88.9732457383045,86.0520802647479,67.6702653145879
279,15,18.2121095890411,24.0898321855787,75.604051463432,71.7851342065956,94.9492378466271,87.8227035583276,86.0890467883648,67.573888866068
279,16,17.5511232876712,23.4909249374555,76.7028685176199,72.9554275559312,95.1123881430709,88.5734815937114,86.5949645974824,67.9513086315549
279,17,16.6260273972603,23.0266209439731,76.6965351064362,73.0332480318523,95.2226534547243,88.1462840026032,87.0084411445647,67.7582834479988
279,18,16.0770684931507,23.4163995591823,76.1182840134829,72.3830536702758,95.094611105538,88.5771684807515,85.934387270296,67.6299716855741
279,19,15.1736164383562,23.2407435308197,76.2417008046496,72.4620759353253,95.0418252359007,87.9668103177806,86.6716393165067,67.417202220863
279,20,14.3907945205479,22.6867503841888,77.4156735732164,73.5208998378856,94.9659811113466,88.3340776898119,87.6359184593425,67.573255839988
280,1,28.2713424657534,28.3163956049247,63.2132203456024,60.41423928835,95.563531942743,89.6126867836032,70.5335066312947,68.1835123332162
280,2,27.5902465753425,24.9811665830459,69.4810300558546,66.0960548878723,95.1183021803406,89.5026804384763,77.6315353278536,68.5847460473346
280,3,26.2631780821918,23.4209268340472,72.114472202762,68.6408683236234,95.1829421114932,88.7639018129247,81.2515440714016,68.3926148095024
280,4,25.251698630137,23.5722192525978,73.0331232307654,69.5746659869079,95.2664130545014,87.8029493401317,83.1770176199883,68.3106782785538
280,5,24.2241643835616,23.6762369177871,74.6424157828398,71.107831187957,95.2651144446623,87.8994918899833,84.9185147857953,68.1110768945676
280,6,23.0791780821918,23.8173958010031,74.1971453702865,70.6515640703458,95.2224155590094,87.4478420641704,84.8475745086732,68.0589091804036
280,7,21.9341643835616,23.330447103376,74.6952317887703,71.1984124449339,95.3199751380789,87.6996826636491,85.1697667521298,68.0977113243332
280,8,21.0631780821918,22.9901152293832,75.1643330429453,71.3387229095546,94.9117419098489,87.5782659003675,85.8249671943435,68.335596652008
280,9,20.5130410958904,23.7319249918989,75.2652573542233,71.4953178939145,94.9924428245749,87.1698580501849,86.342055720273,67.879590491653
280,10,20.1138904109589,24.0077604666509,76.0067781506635,72.261613806262,95.0731896105212,87.6359069857873,86.7322340155622,68.1116409150802
280,11,19.4816164383562,23.6399625516202,75.2319524563035,71.226690467802,94.6743110007713,88.2293800502832,85.2669351021334,67.8872479326924
280,12,18.895698630137,24.6535487314134,75.3761257839696,71.5989504220715,94.9895380076848,88.1296580878291,85.5292716723532,68.0466841359093
280,13,18.2269863013699,23.7201776595452,77.1266512194176,73.2241002121064,94.9389725964405,89.2633275994216,86.4009473857058,68.0432862026797
280,14,17.1352328767123,23.7536185830182,78.5215789821771,75.0259545116968,95.5487163552554,90.6060506997034,86.6637650133367,67.9556300349445
280,15,16.0582465753425,22.9682757205501,77.6387794447813,74.0489246033316,95.374911409861,90.4419558039841,85.8423975994114,67.6343810769661
280,16,15.0888493150685,22.7119673572757,79.7074982839355,76.0331973904653,95.3855285149219,90.836940998317,87.748033527403,67.3801153705383
280,17,13.838602739726,22.2942492315863,78.3947137717594,74.6229328467147,95.1895303363869,90.4734974051714,86.6513043612968,67.2431257259245
280,18,12.8861095890411,21.7469829378695,76.7785369562492,73.1235002090643,95.2404264616044,90.2155233185528,85.1060896039237,67.1148055177527
280,19,11.8490410958904,21.7983854997648,77.6421839457019,73.4601765435699,94.6171466163257,90.3798126772048,85.9022188697162,67.5797397553151
280,20,10.655397260274,21.0346281962984,78.8964463737732,75.1197332665748,95.2111970408741,91.247751212753,86.4664470317842,67.2596442191913
281,1,28.8341643835616,27.987214013904,62.0398565113194,59.2171365702983,95.4326794766839,88.1687255512588,70.3827603579778,63.983264121184
281,2,29.6364109589041,23.9539091882044,66.7861685731271,63.1821919636561,94.5979478240172,86.1766449798515,77.4983548970762,64.1973901684451
281,3,29.9591506849315,22.7178310020121,67.8026216964515,64.1654362196705,94.6370859947758,84.4849232068177,80.2576207056209,64.1214110690575
281,4,30.4647671232877,22.8487302918553,68.0600320896299,64.3648533541461,94.5702862320622,83.1539374818527,81.8489780081198,64.4373148415836
281,5,30.9472054794521,22.7146480567523,69.3085680364205,65.6353748840756,94.700665869937,82.8531132994373,83.6516109414681,64.4945687570982
281,6,31.0869863013699,22.6581885677567,69.504408176172,65.7960327280163,94.6656543276523,82.7398977339082,84.0063028565861,64.4232994940216
281,7,32.1861369863014,22.6401047200546,68.8137373137272,65.2081465714159,94.7605400189134,81.7475396087838,84.1781798807553,64.3772372219798
281,8,33.0873150684931,22.6886643189925,68.9552851439474,65.1505881180548,94.4829662024914,82.1042165817836,83.9852981007594,64.5006858601553
281,9,33.6664109589041,22.6834723918743,70.3378590718268,66.4233619863408,94.4347640375049,84.1048196576602,83.6317085903219,64.4878506142032
281,10,34.4756438356164,22.7666114713076,70.9655656436922,67.1986827842066,94.6917260389134,84.1569760885292,84.3270841182143,64.5858315624301
281,11,35.371095890411,23.5063154603019,71.7085412268229,67.6315325189716,94.3152932341755,85.8142007117198,83.5649912087624,64.2345083550725
281,12,36.2444383561644,23.7699192079913,72.5476075967064,68.4673135810392,94.3767105982072,86.337692789472,84.0274892595959,64.2868805638415
281,13,37.045698630137,23.538767958918,73.247109762966,69.4580306069989,94.8281139485056,87.0578957234145,84.1348221094193,64.7571255359628
281,14,37.3693698630137,23.6144745106567,73.8392686440809,69.8620584530257,94.6147539367465,87.1078420641513,84.7674143724739,64.5220308988025
281,15,37.5778082191781,23.5348871028004,73.5448398182363,69.4850930920629,94.4811824773736,87.2756941830459,84.2668687140956,64.6551316188819
281,16,37.7736164383562,23.4470011244279,74.6653871735362,70.5919599051996,94.5452418545137,87.9290187207418,84.915210502634,64.6222157784672
281,17,37.6434246575342,22.608808684949,74.2554787766198,70.2427597318418,94.5962130188171,88.1296965318047,84.2579366367863,64.5302143016169
281,18,38.1710410958904,22.3544321064618,74.3649568485901,70.2868920704189,94.5164877071999,87.6240968792152,84.8682724318982,64.9695389186067
281,19,38.3041095890411,23.1068933233166,74.3402881666247,70.2729905124994,94.5289332634661,87.6023527475781,84.8607606736911,64.4561206837005
281,20,38.5026849315068,22.6975710932233,73.9755949338505,70.0680892045813,94.7184024927074,87.4981303392635,84.5459418919448,64.1890267450143
282,1,28.566,28.1373172637341,62.5180337439279,59.7431657488042,95.5495353427788,88.6509547763987,70.5191706398531,64.1704863144664
282,2,29.3180273972603,24.4473372016074,66.1008007365931,62.2931493233465,94.2369861786365,87.3769433295236,75.6574772554417,64.3644954352571
282,3,29.3671780821918,23.1626068117422,68.8099153649101,65.0839910405322,94.5840057998288,85.4386850973598,80.5420280554206,64.2389491095886
282,4,29.5352054794521,23.9432369075162,68.9607830051987,65.2844113251982,94.6718983955903,83.5945882802688,82.4986370327512,64.3172863804837
282,5,29.8061643835616,24.301324107946,68.8003697373012,65.2948762726126,94.9045064745566,82.6887986858489,83.2040183569781,64.3066432093643
282,6,29.9320273972603,23.2898503635357,70.3700153196646,66.5638511346433,94.5927271614786,83.6871974428988,84.0851165109158,63.888635419281
282,7,31.0901917808219,23.6619181525159,69.8351416459925,66.1227746433933,94.6849968985353,83.2575092728938,83.8803012253858,64.3357217291925
282,8,31.8228493150685,23.8255042045773,70.3295999184812,66.4986049654782,94.5530870272391,84.035335192657,83.6897656507051,64.1434478521118
282,9,32.5364657534247,23.1561041467713,71.7545441403772,67.8398138496551,94.5467825808103,84.7494093401754,84.6662414787511,64.5408323016476
282,10,32.7209589041096,22.8619218667591,73.3214534680244,69.5228047909418,94.8203531130874,86.234977989268,85.0262501810106,64.4940710101142
282,11,33.0409315068493,23.0483843246051,73.7730918803576,69.8789810396677,94.7224424644214,86.604109932231,85.1853228158653,64.3800389354858
282,12,33.4921369863014,23.5830573850625,73.4885680696344,69.2908346662823,94.2891447402465,86.6728231454639,84.7880515497741,64.492837366097
282,13,34.0013698630137,23.2454320228664,74.0429748310736,70.0181986022684,94.5643554068081,87.1172412279131,84.9923094151982,64.5428413408212
282,14,34.3973424657534,23.0918007020589,73.4448371092392,69.6583328400402,94.8410696840577,86.7022246602173,84.7067973204974,64.608186343529
282,15,35.1383287671233,23.4187907319612,73.0337464382163,69.0743689615897,94.5782420902724,85.7938748213098,85.1288955995401,64.3753507995248
282,16,35.7578082191781,23.5112572085576,73.9282760351724,69.9329041760065,94.5950680526585,86.6750320560149,85.2934677445273,64.4762497232916
282,17,36.3331506849315,22.7347243737107,73.7883351981982,69.7793589390737,94.5678369062782,87.0713287408782,84.74506710289,64.6134094410395
282,18,36.2857808219178,22.99424759845,74.1421634385175,70.2295904389731,94.7245118610746,87.93322148566,84.3163253068707,64.6989598723541
282,19,36.5705479452055,22.2935172450041,74.3277994158537,70.4309981873472,94.7572889805592,87.4240173478218,85.020523229749,64.6449980541884
282,20,37.1374246575342,22.427016658906,73.8515520226568,69.8485663189246,94.5795028334529,87.0053867846375,84.8831230006297,64.6190269507664
283,1,28.4527397260274,28.2640542338199,62.5761059110182,59.7780026088216,95.5160636676027,88.5747622288918,70.6617296347126,63.9964228146354
283,2,29.0756164383562,24.1845207931554,65.3637600616838,61.8055504214614,94.5593169446276,86.0590605332407,75.9596158886305,64.0873862753581
283,3,29.352904109589,23.1782162392883,68.3888761708318,64.9395211662895,94.9563440035681,85.3942155607861,80.0875779459078,64.0355310483749
283,4,29.1397534246575,22.0839022135637,69.679746230426,66.1024079021315,94.864453944437,84.2310877465285,82.7247448245418,63.911433876706
283,5,29.1212328767123,22.7049384734099,70.7671752209271,67.318784677857,95.1266745398514,83.7563215519689,84.4918834158592,64.0308791204678
283,6,29.73,23.0066043502868,70.0459639273129,66.4272106588711,94.834909841739,82.8291391936496,84.5666969817506,64.3393340463408
283,7,30.1162191780822,22.6103598524867,71.281956583492,67.6838500698594,94.9519989550913,83.9512897872835,84.909264066009,64.6591458376252
283,8,30.6973424657534,22.7493976510687,70.7262813094612,67.1101267958366,94.887485630762,83.5348940865317,84.6670595358328,64.5311226904323
283,9,31.2881095890411,22.5387042627649,70.393190549469,66.5287808246706,94.5092984679564,83.9091736638189,83.8911835468288,64.5655126687245
283,10,31.9749589041096,21.966598067785,71.3922688961775,67.5142241691752,94.5676611032211,84.6914387661914,84.2975512763306,64.7532532974308
283,11,32.3727945205479,22.105185635275,71.9447783680259,67.9034956092957,94.383369954416,86.0041451400504,83.6509718128096,64.4662067233567
283,12,33.1577808219178,22.841735136794,71.2357332055227,67.2786130702611,94.4447048145915,85.5489764346017,83.2684986118744,64.6057837432243
283,13,33.9185479452055,23.0492334607916,72.8379077531282,68.7916949220128,94.4454652773494,86.1958368686762,84.5052489809478,64.509548465653
283,14,35.194904109589,22.8894769543487,72.5880338392604,68.6680259349831,94.6013624136397,86.002100798913,84.4022119873248,64.4104078701968
283,15,35.6240547945205,22.3884567186277,74.51284291823,70.4401184993959,94.5353178846979,87.5105037079932,85.1457681184861,64.5282392825776
283,16,36.0667123287671,23.3430921263848,74.1843197078918,70.3753458926301,94.8657549170883,87.2687092925563,85.0072874121306,64.5644572263879
283,17,36.002602739726,23.0361654386473,73.7932843145095,69.9211160935671,94.7526523814776,87.0018306775367,84.8203940240755,64.5909939028263
283,18,36.0576164383562,22.854740956469,74.9824325744259,70.7921772037128,94.4118194638113,87.6969302183721,85.5017808744983,64.4158330137232
283,19,36.3152054794521,22.1525375986294,74.6713606881717,70.8274226049273,94.8520814808695,87.6379591251423,85.2030018407794,64.4802300823754
283,20,36.2722739726027,22.1290208875385,73.4273625914756,69.3054444396178,94.3846064569142,87.9487967185749,83.4891068682783,64.4395551389751
284,1,28.5095616438356,27.9372189427574,62.3706656447321,59.6546483006449,95.6265703762046,88.5419681691847,70.4436232051277,64.0117081038734
284,2,28.9773150684932,24.4943407775542,65.7178659567173,62.1507397673142,94.5658885138863,86.664458641215,75.8416073641147,63.7622911577579
284,3,29.6443287671233,23.1661987495085,67.5083660755599,63.7836569003144,94.4822096120432,84.4097349485366,79.9783048968298,64.0446130449365
284,4,29.5357808219178,22.8038236235358,69.8089476982829,66.3113157023815,94.9902616931202,84.0254365768282,83.0817152570213,64.1562009080504
284,5,29.6393424657534,23.5442433873807,70.121824842985,66.5992828527072,94.9781268788963,83.3328231704074,84.1470265492319,64.1241978642474
284,6,29.929698630137,23.5948067827276,69.7512554920982,66.0110229972918,94.6382014830165,83.2972346236918,83.7381070633858,64.5087279716921
284,7,30.6727123287671,24.3504654680613,69.8044310708724,66.0825955249043,94.6689292674152,82.7612767442547,84.3451465358607,64.359605987554
284,8,31.2347945205479,24.058562662369,71.4385544674099,67.6293936632144,94.664647288047,84.1095236786286,84.9338572754996,64.4490553047563
284,9,31.620602739726,23.5890319169691,72.8747959877355,69.3080752179095,95.1059286880925,85.0766661727059,85.6575274310721,64.4579304817078
284,10,31.9375342465753,22.9307867558645,73.1790140369476,69.2291762050603,94.6030520002716,86.0417645045173,85.0495825862849,64.1862850199151
284,11,32.2199452054795,23.8643616142714,73.8424735639681,69.919244473509,94.6881290449303,87.14483287315,84.7357668279314,64.0050700894326
284,12,32.6722191780822,22.9619471430559,74.0984260457974,70.2734762864206,94.8377583176341,86.6687909045038,85.4935921707113,64.5102957658697
284,13,33.7961917808219,23.0890909752069,72.5432761582759,68.5538920137715,94.5003759891004,85.9493318454304,84.4019969324094,64.3154968914759
284,14,34.1688219178082,22.7994220544915,73.6394684143411,69.6600859829303,94.5962825349935,86.8178675141221,84.8193203101132,64.5054478181632
284,15,34.0208493150685,22.3488415751329,75.0679540955259,71.1967489052107,94.8436970021953,87.7151070510881,85.581521890753,64.5539512216367
284,16,34.0512876712329,22.7365274072763,74.5823582527881,70.5396932462405,94.5802525103979,87.6883653729333,85.0541279161542,64.5732044384316
284,17,33.998904109589,22.85369825305,73.9769928229148,69.9251053677364,94.5238008571805,86.920965213656,85.1101600555423,64.7518996450978
284,18,34.4743561643836,22.8187747767331,73.8210154253237,69.7881130274615,94.5368676362964,86.5173270457085,85.324641590507,64.2234473120367
284,19,34.3697534246575,23.4221154637928,75.0986663447254,71.1982561309614,94.8057201740314,87.6609738113718,85.6704955113142,64.643223521553
284,20,34.1661369863014,23.0265012958173,74.304911111512,70.1057174352689,94.3499457157314,87.2449145254893,85.1698340146438,64.5273304090414
285,1,28.137698630137,28.06446079216,62.8798110058133,60.2337843858821,95.7864319962441,89.671153098478,70.1314408713383,63.6273225247871
285,2,28.4317534246575,24.2289343732444,66.9892844514814,63.2870068620273,94.4703096288691,87.8069760400634,76.2950188671766,63.9548804414109
285,3,28.0567397260274,23.3956652244322,68.945859910506,65.5201024129269,95.0306781262704,86.416540393115,79.786516703145,63.9480256143855
285,4,28.1204383561644,22.9977494088069,69.1343218269802,65.4548258179827,94.6793513969518,84.8406683887404,81.4929105110565,64.1543951501308
285,5,28.435698630137,22.7131577780837,69.9810625653581,66.3438764603391,94.8036983193814,84.2026800310691,83.1108639305205,64.0787911886547
285,6,28.9825479452055,22.0751046559947,69.8727392124209,65.9017694309867,94.3170489379124,83.2322773202035,83.9494701265259,63.9432110749711
285,7,29.4161643835616,22.0784766216405,70.5943513433096,66.6273855761409,94.3803308644643,83.4237698631208,84.6215947672608,64.2088486891888
285,8,30.028,22.532448650158,71.6288752021804,67.6170623120343,94.3992517207929,84.3834846613187,84.8822171716238,64.3149193559079
285,9,30.8020547945205,22.3389089322949,70.7459585930924,66.9082915574851,94.5759920755751,84.5121496161738,83.711843508215,64.4550926464613
285,10,31.1055890410959,22.6097137482947,72.7022567391714,68.6812278851278,94.4695176903498,86.3634535819907,84.1801975800229,64.7288898797814
285,11,32.1625205479452,23.2321482949147,72.3403476141848,68.1922900735686,94.2667180725058,86.5763856408519,83.5568189837165,64.6249143357552
285,12,32.8381369863014,23.717813404723,73.2478130446776,69.3220454963238,94.641083928794,86.8093372083891,84.3782956969412,64.6225552961678
285,13,33.5817260273973,22.9754609092296,74.6430351284392,70.7001775983148,94.718331650487,87.3979268644961,85.4052591266252,64.8692745145018
285,14,34.2825205479452,22.3651267379373,74.0470642805838,69.9255196551861,94.4347579169231,87.2909038025068,84.8281902702341,64.6099478491773
285,15,34.8555068493151,22.481322260878,74.210808498268,70.3300585604467,94.7702677382697,87.1811881260028,85.122377093504,64.3418234541762
285,16,35.9074520547945,22.9432691109438,73.1124710955499,68.894135954697,94.2308207060352,86.6046261602596,84.4205807255177,64.4025634577489
285,17,36.1955616438356,22.3958283865555,74.1410741490902,70.0776108702061,94.5198995716991,87.0816801751027,85.1392949212521,64.4661537388087
285,18,36.7834520547945,22.2656124943106,74.0318633900286,70.058769755367,94.6335906709786,86.8217103906946,85.2694088955766,64.3056068778421
