transmission.probability.insertive.infected,prop.casual.sex.acts,prop.steady.sex.acts,prep.bl.use.prop,transmission.probability.receptive.infected,prep.fraction.sd
0.0016662156219918495,0.08706668620323173,0.26707667533257684,0.26154994658673647,0.00018657636457623778,0.19948443633736557
0.001862876325349669,0.12114869984573262,0.22275745931572394,0.33725485633067886,0.00019760053573083348,0.22300091014516152
0.0014878523074703383,0.07821324784804366,0.23024357848012883,0.10640923889745423,0.00029484776988300917,0.3803153232076451
0.0017441623937461959,0.12171765291244052,0.20080236491844367,0.27785914078423324,0.0002126165170219116,0.31529340248046644
0.00185861908776098,0.10525517489200793,0.15593554395771356,0.25056022922073534,0.000271316471863342,0.15225375970952584
0.0015658836979044672,0.09839834334015159,0.2049862079628639,0.17524438641031193,0.0002885428237533251,0.30589578973903764
0.0016357197021274737,0.12885399443285506,0.15834852947948735,0.18119061308646844,0.0003590686234467262,0.8663550259174387
0.0018019733917874281,0.08447183890317485,0.19993815988561262,0.11987085437432812,0.0003281324861143794,0.8665482991063216
0.0016854001523304973,0.09837799439166865,0.15909505555056386,0.12699985896706373,0.00031760780404931787,0.626473391714107
0.0015899732182745538,0.11046087834490012,0.23502793338187344,0.17386928340480043,0.00013865313611552394,0.5628937366308066
0.001516543090207751,0.1132587057385252,0.20456876682328212,0.18206707067241767,0.00036062170366537937,0.489648734515779
0.0017124892825871388,0.11683649331278284,0.18972472233370183,0.20566201615943175,0.00034533001420923413,0.8849572150658118
0.001769455356403324,0.07954035432251583,0.22861161105204456,0.12556930402007116,0.0002596955551013871,0.798856555603301
0.0017895610914057413,0.09135474594720752,0.19171188806652115,0.13434592507195287,0.0003321925386476919,0.7626734934713377
0.0015110951938814062,0.12394212346974558,0.18744837983636375,0.27091991044669517,0.0002433393096314757,0.18106696401274253
0.0016300792108451551,0.12392455768722554,0.12490708048217913,0.15238559895160475,0.00036139967121870533,0.4886701113562612
0.001808916384712729,0.10227923720073988,0.2809535828550603,0.3048654432112043,0.0002050459038794364,0.2518912401617727
0.0017158284719440055,0.12778368123339265,0.22027641175283436,0.3200375653235784,0.0002238579557268735,0.14032962110313021
0.0018558481613689948,0.09104512027433354,0.2127183863443844,0.18978924036638084,0.0002533944366363532,0.5891836866204307
0.0015745885585354558,0.10111500704150828,0.22871079451058374,0.16529577202627727,0.00023263373340388427,0.47938423467715524
0.0016276690646247266,0.10680740098043393,0.19735415015881427,0.2670507584491937,0.0002827419028129954,0.15412245209045664
0.001730025208519802,0.10826603053262593,0.17108523029067604,0.1695818983371137,0.00034427101994023593,0.7234385032057319
0.0013930391942137126,0.11210795390774267,0.2118519543945222,0.20576718159204702,0.0002988153451924798,0.1822659357795306
0.0013875052062060102,0.13432935893859171,0.19500316563474357,0.14065832781808332,0.0002311637304259955,0.43899238831743076
0.0017554394307708991,0.09196234496785771,0.16012939301395226,0.11666433234505977,0.0002970200647349378,0.5301337534743721
0.0015222140673619587,0.11227823436874318,0.20674313465838134,0.16220997033229026,0.0002507515505056336,0.4375035807843179
0.0016526486988039032,0.09486046903599794,0.1791342304451987,0.10849336955614468,0.00025106484802935123,0.4128505019334443
0.0016057591131213309,0.1181451153545675,0.2500957376886153,0.22326889981614745,0.00014438513794483125,0.4511970809584241
0.0016955855899734853,0.12636888808561397,0.2335754494205676,0.19908641846258485,0.00016658632249854976,0.5938258551831898
0.0018642572643265375,0.11390177523372387,0.20320953123394841,0.3352481905866671,0.0002322596479131112,0.17527171422283516
0.0018103885445728695,0.08506155890675937,0.21747840638354926,0.13858402980895096,0.00028104669146664015,0.772157676495287
